region,rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
A20iv_L,0.06736910173307242,0.3958130366292858,0.6873032574027909,0.046639882628439454,0.5568663082076089,0.7210292083150542
A37elv_L,-0.20241010425797215,0.010024153290045128,0.23823457696050757,-0.23828903413119934,0.0023348515203299954,0.2615033702769595
A20r_L,0.007990517906670285,0.9198680706028959,0.962852559883405,0.008337284825815213,0.9164029304413411,0.9543058841739357
A20il_L,-0.028881436857536972,0.7160933928827571,0.8623920430415999,0.002203687201525941,0.9778664772744724,0.9939263164167532
A37vl_L,-0.08573036615952369,0.2795580984333213,0.6287732662949036,-0.08702164910079921,0.2723525105886918,0.5825447979081074
A20cl_L,-0.10364159026662213,0.19075670140943105,0.5275247051322538,-0.15096251957266416,0.055934681614053586,0.3685108435749413
A20cv_L,-0.02906678918604434,0.7143502964635499,0.8623920430415999,-0.007055234619126273,0.9292214173158762,0.9591963017454206
A20rv_L,0.012848456200976651,0.8714909058564115,0.9430875857800902,0.03785132556561955,0.6335699892293788,0.7630090192869937
A37mv_L,0.04786665005618826,0.5465266354433453,0.7699494738321343,0.07740512152246833,0.3290777277448985,0.6194404286962796
A37lv_L,-0.08291015811359467,0.2957382229313272,0.6287732662949036,-0.06862842051826566,0.3870210217076727,0.6469605138993932
36r_L,-0.16092692445580378,0.04141662652965932,0.3055165136242155,-0.20081376442263948,0.010641341039647322,0.2960800520256456
36c_L,-0.02946205943454184,0.710638020135916,0.8623920430415999,-0.011426048126780686,0.885614713308617,0.9491755779001445
TL_L,-0.0071495021035624,0.9282782301245078,0.9641559414326515,0.022255004215653424,0.7793096736452056,0.8861186136879495
34_L,0.04463091586867039,0.5739998373701161,0.7888095924595461,0.017019109283197106,0.8303278010311849,0.9207595417375515
TI_L,0.013979449257908744,0.8602893772208435,0.9430875857800902,-0.0859879476025234,0.27811059578309894,0.5825447979081074
TH_L,0.16830806817448452,0.032826518841439147,0.29475763717548753,0.12830303213788896,0.1048014162051796,0.4429342873577402
rpSTS_L,-0.008341073794874192,0.9163650769518688,0.962852559883405,0.0016892627017208372,0.983032395182857,0.9939263164167532
cpSTS_L,-0.07187282598774636,0.3649197279573343,0.673325413837496,-0.08617698188290415,0.2770515210509984,0.5825447979081074
A7r_L,-0.10744859094466923,0.17488365011883977,0.5275247051322538,-0.11059292009469367,0.16252763705096618,0.5127632492875553
A7c_L,-0.19883536091572104,0.011452519544184015,0.23823457696050757,-0.18627051477073447,0.017989416980655853,0.2960800520256456
A5l_L,-0.06627701104642587,0.4035334455277142,0.6878165747561116,-0.06216566256825663,0.43338886562384354,0.6651114327586592
A7pc_L,-0.08995945438218612,0.25643142743128444,0.625465614959865,-0.09703380177853223,0.22075641018223877,0.5747288668720989
A7ip_L,-0.045427226734256594,0.5671789443128976,0.7842474291733893,-0.03126708921072779,0.6937730908988783,0.8209430191164454
A39c_L,0.018056938894922214,0.8201514712201555,0.9219805142610618,0.008079527752608466,0.9189784748724877,0.9543058841739357
A39rd_L,-0.0175267858994853,0.825346197332195,0.9219805142610618,-0.04564140185697402,0.5653509887683084,0.7278081694488567
A40rd_L,0.02972172602114604,0.7082029873617963,0.8623920430415999,0.028195892572512305,0.7225530921672226,0.8386108427225796
A40c_L,-0.052846516141063,0.505546767948151,0.7305966194863602,-0.09121912584407758,0.24980490234728528,0.5825447979081074
A39rv_L,-0.10980875063853833,0.16554627106074454,0.5275247051322538,-0.12410629556536787,0.11675689921093768,0.455963583877296
A40rv_L,-0.08360831311010829,0.291676083471808,0.6287732662949036,-0.06507738007969915,0.41211622342774645,0.6533884987291749
A7m_L,-0.029322127996205136,0.7119514481676893,0.8623920430415999,0.011579191193863286,0.8840922668953332,0.9491755779001445
A5m_L,-0.06602600001270849,0.4053204815527086,0.6878165747561116,-0.09652032561582306,0.2232205866869313,0.5747288668720989
dmPOS_L,-0.05718868051527896,0.47116862338843546,0.7228888468425311,-0.06878963918679294,0.3859040467069322,0.6469605138993932
A31_L,-0.1358540492946359,0.08573482113299886,0.40009583195399473,-0.14544528395152584,0.06563392306482034,0.3837659952976052
3ulhf_L,-0.1432436299080579,0.06986950061352593,0.38216168366231873,-0.1725546454454963,0.028607112562962094,0.2960800520256456
3tonIa_L,-0.19019076419566172,0.015668530285600748,0.23823457696050757,-0.17328655479974456,0.027928751828327717,0.2960800520256456
A2_L,-0.09586746118212201,0.226381752938583,0.5828679615889953,-0.11597748241236568,0.14290141634098452,0.48437439654474845
3tru_L,-0.038680223258990856,0.6261483717697316,0.8107354640255484,-0.07856804160037793,0.3218412493643034,0.6160537164027712
G_L,0.10599013028324232,0.1808450939605016,0.5275247051322538,0.09869808273282031,0.21290247857168323,0.5747288668720989
vIa_L,-0.04034788878741547,0.6113304586595363,0.810697048322431,-0.06779340815918462,0.3928374529131716,0.6470263930334592
dIa_L,-0.07226670559568014,0.36229078284280136,0.673325413837496,-0.05160721447304384,0.5155932040570566,0.6999568345986706
vIg_L,0.025556277938527702,0.7476051994132193,0.8767725898877546,0.01787962092279462,0.8218880709111538,0.9167299346365722
dIg_L,-0.12496751982507207,0.11422070663105938,0.42897829540677307,-0.08934259883300125,0.2597201228479845,0.5825447979081074
dId_L,-0.07918388299280231,0.3180510609980621,0.6287732662949036,-0.10259626399939091,0.19529350060854192,0.5585347925796671
A23d_L,0.03083254414006332,0.6978198409917357,0.8623920430415999,0.0616368188359753,0.43731892366150193,0.6651114327586592
A24rv_L,-0.020643493635033722,0.794922937635461,0.9178491651048621,0.0006046451065747168,0.9939263164167532,0.9939263164167532
