region,rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
A40c_L,-0.04228341515446018,0.4092767549769226,0.7971999401289624,-0.07025965783863007,0.1699979190229504,0.5905786138404719
A39rv_L,-0.04634119863922623,0.3657638556845296,0.7750440838497957,-0.05331718422075783,0.2979833781297064,0.7293458828909049
A40rv_L,-0.028497204950022482,0.5782167945989023,0.8583965818222788,-0.031967898465426664,0.5327992574099805,0.8182739311031015
A7m_L,0.025002535427922305,0.6257013152547072,0.8694129775023767,0.05629594456628296,0.2717663419543445,0.6996174531856201
A5m_L,-0.0433131849142106,0.39795350818856823,0.7959070163771365,-0.045118171883470004,0.3785655536853316,0.7675839199821332
dmPOS_L,-0.022747069909215982,0.65720796069962,0.8729190851746559,-0.03012090436844956,0.5567442147556516,0.8189369234321734
A31_L,-0.07395963739324671,0.14855151068489406,0.6213575334817093,-0.05036237333569959,0.32560084057629685,0.7293458828909049
3ulhf_L,-0.13322012702534775,0.009046493671569214,0.31685829451374303,-0.1264159845232817,0.013291443456044752,0.35854367136503545
3tonIa_L,-0.014824067377203848,0.772443375314512,0.9183570228089439,-0.017245806719190078,0.7365474360297654,0.8775884344184438
A2_L,-0.11814687504555929,0.02073760820911358,0.31685829451374303,-0.11194644864902802,0.02848335991536833,0.3863444784359175
3tru_L,-0.03484254409831014,0.4965933185483228,0.843898987090609,-0.052410637377808954,0.30628560342132244,0.7293458828909049
G_L,0.021277600216413634,0.6780710750910274,0.8729190851746559,0.02418134046974588,0.6370978788980354,0.8491634652908108
vIa_L,-0.03673759379990542,0.47345994638495237,0.8350789605529869,-0.03612231229643732,0.48090547340568846,0.7972284468531027
dIa_L,-0.0870164986669578,0.08901677076538278,0.5075793267816562,-0.07180604800956242,0.16076905504223304,0.5905786138404719
vIg_L,-0.018529245537794767,0.71774794988229,0.8833820921628184,-0.03192579534026078,0.5333392586654144,0.8182739311031015
dIg_L,-0.03800100109063034,0.4583713755939659,0.8235071993091795,-0.03558365964784995,0.4874755042222948,0.7972284468531027
dId_L,-0.08825145797046867,0.08455692604137999,0.5075793267816562,-0.08999961100301236,0.07855348387123956,0.4511789842860939
A23d_L,0.02504715679264781,0.6250845708339084,0.8694129775023767,0.02574908409468256,0.6154173422608988,0.8457268997941186
